period,dimension,org_level,org_code,org_name,measure1,count_of,value
2019-20,GESTATIONATDELIVERY,PROVIDER,RAJ,Mid and South Essex NHS Foundation Trust,32-34 weeks,babies,60
2019-20,GESTATIONATDELIVERY,PROVIDER,RAJ,Mid and South Essex NHS Foundation Trust,35-37 weeks,babies,405
2019-20,GESTATIONATDELIVERY,PROVIDER,RAJ,Mid and South Essex NHS Foundation Trust,38-40 weeks,babies,2440
2019-20,GESTATIONATDELIVERY,PROVIDER,RAJ,Mid and South Essex NHS Foundation Trust,41-43 weeks,babies,645
2019-20,GESTATIONATDELIVERY,PROVIDER,RAJ,Mid and South Essex NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RAL,Royal Free London NHS Foundation Trust,26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RAL,Royal Free London NHS Foundation Trust,29-31 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RAL,Royal Free London NHS Foundation Trust,32-34 weeks,babies,15
2019-20,GESTATIONATDELIVERY,PROVIDER,RAL,Royal Free London NHS Foundation Trust,35-37 weeks,babies,180
2019-20,GESTATIONATDELIVERY,PROVIDER,RAL,Royal Free London NHS Foundation Trust,38-40 weeks,babies,1025
2019-20,GESTATIONATDELIVERY,PROVIDER,RAL,Royal Free London NHS Foundation Trust,41-43 weeks,babies,215
2019-20,GESTATIONATDELIVERY,PROVIDER,RAL,Royal Free London NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RAS,The Hillingdon Hospitals NHS Foundation Trust,26-28 weeks,babies,10
2019-20,GESTATIONATDELIVERY,PROVIDER,RAS,The Hillingdon Hospitals NHS Foundation Trust,29-31 weeks,babies,25
2019-20,GESTATIONATDELIVERY,PROVIDER,RAS,The Hillingdon Hospitals NHS Foundation Trust,32-34 weeks,babies,50
2019-20,GESTATIONATDELIVERY,PROVIDER,RAS,The Hillingdon Hospitals NHS Foundation Trust,35-37 weeks,babies,410
2019-20,GESTATIONATDELIVERY,PROVIDER,RAS,The Hillingdon Hospitals NHS Foundation Trust,38-40 weeks,babies,2520
2019-20,GESTATIONATDELIVERY,PROVIDER,RAS,The Hillingdon Hospitals NHS Foundation Trust,41-43 weeks,babies,580
2019-20,GESTATIONATDELIVERY,PROVIDER,RAS,The Hillingdon Hospitals NHS Foundation Trust,44 weeks or more,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RAS,The Hillingdon Hospitals NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,10
2019-20,GESTATIONATDELIVERY,PROVIDER,RBD,Dorset County Hospital NHS Foundation Trust,26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RBD,Dorset County Hospital NHS Foundation Trust,29-31 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RBD,Dorset County Hospital NHS Foundation Trust,32-34 weeks,babies,35
2019-20,GESTATIONATDELIVERY,PROVIDER,RBD,Dorset County Hospital NHS Foundation Trust,35-37 weeks,babies,225
2019-20,GESTATIONATDELIVERY,PROVIDER,RBD,Dorset County Hospital NHS Foundation Trust,38-40 weeks,babies,1075
2019-20,GESTATIONATDELIVERY,PROVIDER,RBD,Dorset County Hospital NHS Foundation Trust,41-43 weeks,babies,280
2019-20,GESTATIONATDELIVERY,PROVIDER,RBD,Dorset County Hospital NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RBK,Walsall Healthcare NHS Trust,22 weeks and under,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RBK,Walsall Healthcare NHS Trust,26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RBK,Walsall Healthcare NHS Trust,29-31 weeks,babies,20
2019-20,GESTATIONATDELIVERY,PROVIDER,RBK,Walsall Healthcare NHS Trust,32-34 weeks,babies,80
2019-20,GESTATIONATDELIVERY,PROVIDER,RBK,Walsall Healthcare NHS Trust,35-37 weeks,babies,545
2019-20,GESTATIONATDELIVERY,PROVIDER,RBK,Walsall Healthcare NHS Trust,38-40 weeks,babies,2015
2019-20,GESTATIONATDELIVERY,PROVIDER,RBK,Walsall Healthcare NHS Trust,41-43 weeks,babies,355
2019-20,GESTATIONATDELIVERY,PROVIDER,RBK,Walsall Healthcare NHS Trust,Missing value / Value outside reporting parameters,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RBL,Wirral University Teaching Hospital NHS Foundation Trust,23-25 weeks,babies,15
2019-20,GESTATIONATDELIVERY,PROVIDER,RBL,Wirral University Teaching Hospital NHS Foundation Trust,26-28 weeks,babies,15
2019-20,GESTATIONATDELIVERY,PROVIDER,RBL,Wirral University Teaching Hospital NHS Foundation Trust,29-31 weeks,babies,15
2019-20,GESTATIONATDELIVERY,PROVIDER,RBL,Wirral University Teaching Hospital NHS Foundation Trust,32-34 weeks,babies,50
2019-20,GESTATIONATDELIVERY,PROVIDER,RBL,Wirral University Teaching Hospital NHS Foundation Trust,35-37 weeks,babies,400
2019-20,GESTATIONATDELIVERY,PROVIDER,RBL,Wirral University Teaching Hospital NHS Foundation Trust,38-40 weeks,babies,1865
2019-20,GESTATIONATDELIVERY,PROVIDER,RBL,Wirral University Teaching Hospital NHS Foundation Trust,41-43 weeks,babies,610
2019-20,GESTATIONATDELIVERY,PROVIDER,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,15
2019-20,GESTATIONATDELIVERY,PROVIDER,RBZ,Northern Devon Healthcare NHS Trust,23-25 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RBZ,Northern Devon Healthcare NHS Trust,29-31 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RBZ,Northern Devon Healthcare NHS Trust,32-34 weeks,babies,25
2019-20,GESTATIONATDELIVERY,PROVIDER,RBZ,Northern Devon Healthcare NHS Trust,35-37 weeks,babies,200
2019-20,GESTATIONATDELIVERY,PROVIDER,RBZ,Northern Devon Healthcare NHS Trust,38-40 weeks,babies,885
2019-20,GESTATIONATDELIVERY,PROVIDER,RBZ,Northern Devon Healthcare NHS Trust,41-43 weeks,babies,220
2019-20,GESTATIONATDELIVERY,PROVIDER,RBZ,Northern Devon Healthcare NHS Trust,Missing value / Value outside reporting parameters,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RC1,Bedford Hospital NHS Trust,23-25 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RC1,Bedford Hospital NHS Trust,26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RC1,Bedford Hospital NHS Trust,29-31 weeks,babies,15
2019-20,GESTATIONATDELIVERY,PROVIDER,RC1,Bedford Hospital NHS Trust,32-34 weeks,babies,55
2019-20,GESTATIONATDELIVERY,PROVIDER,RC1,Bedford Hospital NHS Trust,35-37 weeks,babies,335
2019-20,GESTATIONATDELIVERY,PROVIDER,RC1,Bedford Hospital NHS Trust,38-40 weeks,babies,1845
2019-20,GESTATIONATDELIVERY,PROVIDER,RC1,Bedford Hospital NHS Trust,41-43 weeks,babies,540
2019-20,GESTATIONATDELIVERY,PROVIDER,RC9,Bedfordshire Hospitals NHS Foundation Trust,22 weeks and under,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RC9,Bedfordshire Hospitals NHS Foundation Trust,23-25 weeks,babies,20
2019-20,GESTATIONATDELIVERY,PROVIDER,RC9,Bedfordshire Hospitals NHS Foundation Trust,26-28 weeks,babies,40
2019-20,GESTATIONATDELIVERY,PROVIDER,RC9,Bedfordshire Hospitals NHS Foundation Trust,29-31 weeks,babies,50
2019-20,GESTATIONATDELIVERY,PROVIDER,RC9,Bedfordshire Hospitals NHS Foundation Trust,32-34 weeks,babies,95
2019-20,GESTATIONATDELIVERY,PROVIDER,RC9,Bedfordshire Hospitals NHS Foundation Trust,35-37 weeks,babies,760
2019-20,GESTATIONATDELIVERY,PROVIDER,RC9,Bedfordshire Hospitals NHS Foundation Trust,38-40 weeks,babies,3470
2019-20,GESTATIONATDELIVERY,PROVIDER,RC9,Bedfordshire Hospitals NHS Foundation Trust,41-43 weeks,babies,670
2019-20,GESTATIONATDELIVERY,PROVIDER,RCB,York Teaching Hospital NHS Foundation Trust,23-25 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RCB,York Teaching Hospital NHS Foundation Trust,26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RCB,York Teaching Hospital NHS Foundation Trust,29-31 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RCB,York Teaching Hospital NHS Foundation Trust,32-34 weeks,babies,20
2019-20,GESTATIONATDELIVERY,PROVIDER,RCB,York Teaching Hospital NHS Foundation Trust,35-37 weeks,babies,170
2019-20,GESTATIONATDELIVERY,PROVIDER,RCB,York Teaching Hospital NHS Foundation Trust,38-40 weeks,babies,925
2019-20,GESTATIONATDELIVERY,PROVIDER,RCB,York Teaching Hospital NHS Foundation Trust,41-43 weeks,babies,200
2019-20,GESTATIONATDELIVERY,PROVIDER,RCD,Harrogate and District NHS Foundation Trust,23-25 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RCD,Harrogate and District NHS Foundation Trust,29-31 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RCD,Harrogate and District NHS Foundation Trust,32-34 weeks,babies,15
2019-20,GESTATIONATDELIVERY,PROVIDER,RCD,Harrogate and District NHS Foundation Trust,35-37 weeks,babies,100
2019-20,GESTATIONATDELIVERY,PROVIDER,RCD,Harrogate and District NHS Foundation Trust,38-40 weeks,babies,810
2019-20,GESTATIONATDELIVERY,PROVIDER,RCD,Harrogate and District NHS Foundation Trust,41-43 weeks,babies,205
2019-20,GESTATIONATDELIVERY,PROVIDER,RCF,Airedale NHS Foundation Trust,22 weeks and under,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RCF,Airedale NHS Foundation Trust,23-25 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RCF,Airedale NHS Foundation Trust,26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RCF,Airedale NHS Foundation Trust,29-31 weeks,babies,10
2019-20,GESTATIONATDELIVERY,PROVIDER,RCF,Airedale NHS Foundation Trust,32-34 weeks,babies,20
2019-20,GESTATIONATDELIVERY,PROVIDER,RCF,Airedale NHS Foundation Trust,35-37 weeks,babies,175
2019-20,GESTATIONATDELIVERY,PROVIDER,RCF,Airedale NHS Foundation Trust,38-40 weeks,babies,1075
2019-20,GESTATIONATDELIVERY,PROVIDER,RCF,Airedale NHS Foundation Trust,41-43 weeks,babies,185
2019-20,GESTATIONATDELIVERY,PROVIDER,RCF,Airedale NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,515
2019-20,GESTATIONATDELIVERY,PROVIDER,RCX,"The Queen Elizabeth Hospital, Kings Lynn  NHS Foundation Trust",22 weeks and under,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RCX,"The Queen Elizabeth Hospital, Kings Lynn  NHS Foundation Trust",23-25 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RCX,"The Queen Elizabeth Hospital, Kings Lynn  NHS Foundation Trust",26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RCX,"The Queen Elizabeth Hospital, Kings Lynn  NHS Foundation Trust",29-31 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RCX,"The Queen Elizabeth Hospital, Kings Lynn  NHS Foundation Trust",32-34 weeks,babies,25
2019-20,GESTATIONATDELIVERY,PROVIDER,RCX,"The Queen Elizabeth Hospital, Kings Lynn  NHS Foundation Trust",35-37 weeks,babies,205
2019-20,GESTATIONATDELIVERY,PROVIDER,RCX,"The Queen Elizabeth Hospital, Kings Lynn  NHS Foundation Trust",38-40 weeks,babies,1320
2019-20,GESTATIONATDELIVERY,PROVIDER,RCX,"The Queen Elizabeth Hospital, Kings Lynn  NHS Foundation Trust",41-43 weeks,babies,355
2019-20,GESTATIONATDELIVERY,PROVIDER,RCX,"The Queen Elizabeth Hospital, Kings Lynn  NHS Foundation Trust",Missing value / Value outside reporting parameters,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RD1,Royal United Hospitals Bath NHS Foundation Trust,22 weeks and under,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RD1,Royal United Hospitals Bath NHS Foundation Trust,26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RD1,Royal United Hospitals Bath NHS Foundation Trust,29-31 weeks,babies,15
2019-20,GESTATIONATDELIVERY,PROVIDER,RD1,Royal United Hospitals Bath NHS Foundation Trust,32-34 weeks,babies,50
2019-20,GESTATIONATDELIVERY,PROVIDER,RD1,Royal United Hospitals Bath NHS Foundation Trust,35-37 weeks,babies,300
2019-20,GESTATIONATDELIVERY,PROVIDER,RD1,Royal United Hospitals Bath NHS Foundation Trust,38-40 weeks,babies,1765
2019-20,GESTATIONATDELIVERY,PROVIDER,RD1,Royal United Hospitals Bath NHS Foundation Trust,41-43 weeks,babies,545
2019-20,GESTATIONATDELIVERY,PROVIDER,RD3,Poole Hospital NHS Foundation Trust,22 weeks and under,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RD3,Poole Hospital NHS Foundation Trust,26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RD3,Poole Hospital NHS Foundation Trust,29-31 weeks,babies,35
2019-20,GESTATIONATDELIVERY,PROVIDER,RD3,Poole Hospital NHS Foundation Trust,32-34 weeks,babies,80
2019-20,GESTATIONATDELIVERY,PROVIDER,RD3,Poole Hospital NHS Foundation Trust,35-37 weeks,babies,415
2019-20,GESTATIONATDELIVERY,PROVIDER,RD3,Poole Hospital NHS Foundation Trust,38-40 weeks,babies,2805
2019-20,GESTATIONATDELIVERY,PROVIDER,RD3,Poole Hospital NHS Foundation Trust,41-43 weeks,babies,645
2019-20,GESTATIONATDELIVERY,PROVIDER,RD3,Poole Hospital NHS Foundation Trust,44 weeks or more,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RD3,Poole Hospital NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,40
2019-20,GESTATIONATDELIVERY,PROVIDER,RD8,Milton Keynes University Hospital NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,325
2019-20,GESTATIONATDELIVERY,PROVIDER,RDE,East Suffolk and North Essex NHS Foundation Trust,22 weeks and under,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RDE,East Suffolk and North Essex NHS Foundation Trust,23-25 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RDE,East Suffolk and North Essex NHS Foundation Trust,26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RDE,East Suffolk and North Essex NHS Foundation Trust,29-31 weeks,babies,20
2019-20,GESTATIONATDELIVERY,PROVIDER,RDE,East Suffolk and North Essex NHS Foundation Trust,32-34 weeks,babies,65
2019-20,GESTATIONATDELIVERY,PROVIDER,RDE,East Suffolk and North Essex NHS Foundation Trust,35-37 weeks,babies,580
2019-20,GESTATIONATDELIVERY,PROVIDER,RDE,East Suffolk and North Essex NHS Foundation Trust,38-40 weeks,babies,2670
2019-20,GESTATIONATDELIVERY,PROVIDER,RDE,East Suffolk and North Essex NHS Foundation Trust,41-43 weeks,babies,595
2019-20,GESTATIONATDELIVERY,PROVIDER,RDE,East Suffolk and North Essex NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RDU,Frimley Health NHS Foundation Trust,22 weeks and under,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RDU,Frimley Health NHS Foundation Trust,23-25 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RDU,Frimley Health NHS Foundation Trust,26-28 weeks,babies,20
2019-20,GESTATIONATDELIVERY,PROVIDER,RDU,Frimley Health NHS Foundation Trust,29-31 weeks,babies,45
2019-20,GESTATIONATDELIVERY,PROVIDER,RDU,Frimley Health NHS Foundation Trust,32-34 weeks,babies,185
2019-20,GESTATIONATDELIVERY,PROVIDER,RDU,Frimley Health NHS Foundation Trust,35-37 weeks,babies,1200
2019-20,GESTATIONATDELIVERY,PROVIDER,RDU,Frimley Health NHS Foundation Trust,38-40 weeks,babies,6390
2019-20,GESTATIONATDELIVERY,PROVIDER,RDU,Frimley Health NHS Foundation Trust,41-43 weeks,babies,1275
2019-20,GESTATIONATDELIVERY,PROVIDER,RDU,Frimley Health NHS Foundation Trust,44 weeks or more,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RDU,Frimley Health NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RDZ,The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust,32-34 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RDZ,The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust,35-37 weeks,babies,10
2019-20,GESTATIONATDELIVERY,PROVIDER,RDZ,The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust,38-40 weeks,babies,165
2019-20,GESTATIONATDELIVERY,PROVIDER,RDZ,The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust,41-43 weeks,babies,45
2019-20,GESTATIONATDELIVERY,PROVIDER,REF,Royal Cornwall Hospitals NHS Trust,22 weeks and under,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,REF,Royal Cornwall Hospitals NHS Trust,23-25 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,REF,Royal Cornwall Hospitals NHS Trust,26-28 weeks,babies,15
2019-20,GESTATIONATDELIVERY,PROVIDER,REF,Royal Cornwall Hospitals NHS Trust,29-31 weeks,babies,30
2019-20,GESTATIONATDELIVERY,PROVIDER,REF,Royal Cornwall Hospitals NHS Trust,32-34 weeks,babies,65
2019-20,GESTATIONATDELIVERY,PROVIDER,REF,Royal Cornwall Hospitals NHS Trust,35-37 weeks,babies,420
2019-20,GESTATIONATDELIVERY,PROVIDER,REF,Royal Cornwall Hospitals NHS Trust,38-40 weeks,babies,2540
2019-20,GESTATIONATDELIVERY,PROVIDER,REF,Royal Cornwall Hospitals NHS Trust,41-43 weeks,babies,805
2019-20,GESTATIONATDELIVERY,PROVIDER,REF,Royal Cornwall Hospitals NHS Trust,Missing value / Value outside reporting parameters,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,REP,Liverpool Womens NHS Foundation Trust,22 weeks and under,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,REP,Liverpool Womens NHS Foundation Trust,23-25 weeks,babies,10
2019-20,GESTATIONATDELIVERY,PROVIDER,REP,Liverpool Womens NHS Foundation Trust,26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,REP,Liverpool Womens NHS Foundation Trust,29-31 weeks,babies,15
2019-20,GESTATIONATDELIVERY,PROVIDER,REP,Liverpool Womens NHS Foundation Trust,32-34 weeks,babies,115
2019-20,GESTATIONATDELIVERY,PROVIDER,REP,Liverpool Womens NHS Foundation Trust,35-37 weeks,babies,1205
2019-20,GESTATIONATDELIVERY,PROVIDER,REP,Liverpool Womens NHS Foundation Trust,38-40 weeks,babies,5330
2019-20,GESTATIONATDELIVERY,PROVIDER,REP,Liverpool Womens NHS Foundation Trust,41-43 weeks,babies,985
2019-20,GESTATIONATDELIVERY,PROVIDER,REP,Liverpool Womens NHS Foundation Trust,44 weeks or more,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,REP,Liverpool Womens NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",22 weeks and under,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",23-25 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",26-28 weeks,babies,15
2019-20,GESTATIONATDELIVERY,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",29-31 weeks,babies,30
2019-20,GESTATIONATDELIVERY,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",32-34 weeks,babies,110
2019-20,GESTATIONATDELIVERY,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",35-37 weeks,babies,765
2019-20,GESTATIONATDELIVERY,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",38-40 weeks,babies,4750
2019-20,GESTATIONATDELIVERY,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",41-43 weeks,babies,1060
2019-20,GESTATIONATDELIVERY,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",44 weeks or more,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Missing value / Value outside reporting parameters,babies,35
2019-20,GESTATIONATDELIVERY,PROVIDER,RFF,Barnsley Hospital NHS Foundation Trust,23-25 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RFF,Barnsley Hospital NHS Foundation Trust,26-28 weeks,babies,10
2019-20,GESTATIONATDELIVERY,PROVIDER,RFF,Barnsley Hospital NHS Foundation Trust,29-31 weeks,babies,15
2019-20,GESTATIONATDELIVERY,PROVIDER,RFF,Barnsley Hospital NHS Foundation Trust,32-34 weeks,babies,30
2019-20,GESTATIONATDELIVERY,PROVIDER,RFF,Barnsley Hospital NHS Foundation Trust,35-37 weeks,babies,310
2019-20,GESTATIONATDELIVERY,PROVIDER,RFF,Barnsley Hospital NHS Foundation Trust,38-40 weeks,babies,1750
2019-20,GESTATIONATDELIVERY,PROVIDER,RFF,Barnsley Hospital NHS Foundation Trust,41-43 weeks,babies,395
2019-20,GESTATIONATDELIVERY,PROVIDER,RFF,Barnsley Hospital NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RFR,The Rotherham NHS Foundation Trust,26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RFR,The Rotherham NHS Foundation Trust,29-31 weeks,babies,10
2019-20,GESTATIONATDELIVERY,PROVIDER,RFR,The Rotherham NHS Foundation Trust,32-34 weeks,babies,40
2019-20,GESTATIONATDELIVERY,PROVIDER,RFR,The Rotherham NHS Foundation Trust,35-37 weeks,babies,210
2019-20,GESTATIONATDELIVERY,PROVIDER,RFR,The Rotherham NHS Foundation Trust,38-40 weeks,babies,1090
2019-20,GESTATIONATDELIVERY,PROVIDER,RFR,The Rotherham NHS Foundation Trust,41-43 weeks,babies,245
2019-20,GESTATIONATDELIVERY,PROVIDER,RFS,Chesterfield Royal Hospital NHS Foundation Trust,22 weeks and under,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RFS,Chesterfield Royal Hospital NHS Foundation Trust,26-28 weeks,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RFS,Chesterfield Royal Hospital NHS Foundation Trust,29-31 weeks,babies,20
2019-20,GESTATIONATDELIVERY,PROVIDER,RFS,Chesterfield Royal Hospital NHS Foundation Trust,32-34 weeks,babies,45
2019-20,GESTATIONATDELIVERY,PROVIDER,RFS,Chesterfield Royal Hospital NHS Foundation Trust,35-37 weeks,babies,340
2019-20,GESTATIONATDELIVERY,PROVIDER,RFS,Chesterfield Royal Hospital NHS Foundation Trust,38-40 weeks,babies,1875
2019-20,GESTATIONATDELIVERY,PROVIDER,RFS,Chesterfield Royal Hospital NHS Foundation Trust,41-43 weeks,babies,310
2019-20,GESTATIONATDELIVERY,PROVIDER,RFS,Chesterfield Royal Hospital NHS Foundation Trust,44 weeks or more,babies,5
2019-20,GESTATIONATDELIVERY,PROVIDER,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Missing value / Value outside reporting parameters,babies,5
